number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
16219693,1184041350113,1000143046299899588006,0,71558929658784,2302457180693885351454651093163492,205553,31203981017892687890,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16222093,1171692644678,1010645901049370367332,54726077,52129847188844337,2318747899162385489001287554456344,205694,17540821031132433136,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16224493,1201022109942,985939215428567764894,118011016,92828580334417569,2280425969616657314568929983238151,205361,30523448134936311091,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16226893,1212309884936,976646823744363114231,164385203,126386569716604127,2266012770497242894086255374140612,205234,20905059435363221456,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16229293,1208831145767,979498066376053261267,198582127,155931071390250816,2270435262486917424056195007509857,205273,22227312718227892744,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16231693,1204704713185,982894635094836391746,216858134,172728160403291338,2275703596294866001551435142483199,205319,22737464002634911280,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16234093,1206882140651,981100378777060570827,247171174,196782383183595582,2272920569657780836424575412085603,205295,46555465465107464655,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16236493,1204681832228,982913512922175231798,262531359,210236017336918545,2275732877226366029629403759490668,205319,29001499457139979699,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16238893,1205457892230,982273499306103405566,272476408,218113622571431895,2274740167921692629443616837354464,205311,31485966568595190915,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16241293,1185435986718,998966143605389614535,301041675,250206665978184054,2300631716006577619818717260285935,205537,22618611010766339865,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
16243693,1208525738195,979748915910682966326,348160820,279628750417056764,2270824349001401756389526076262986,205276,22381477162560579800,-1,51079507915122432,183150,227950,1184210742748,1000000000000000000000
